i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,total_mins_surgery_time,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
36,duration_45th_percentile,2015-04-01,32,0.695834000212018,0.0,3006.002880915918,0,8,36
37,duration_45th_percentile,2015-04-01,31,0.6897226455354903,0.0,2979.6018287133184,0,8,37
38,duration_45th_percentile,2015-04-01,36,0.6944985720583388,0.0,3000.2338312920238,0,8,32
39,duration_45th_percentile,2015-04-01,36,0.6979027446076822,0.0,3014.9398567051876,0,8,32
40,duration_45th_percentile,2015-04-01,33,0.6851026516064225,0.0,2959.6434549397454,0,8,35
41,duration_45th_percentile,2015-04-01,37,0.7098714843134759,0.0,3066.6448122342163,0,8,31
42,duration_45th_percentile,2015-04-01,30,0.6825937597219632,0.0,2948.805041998881,0,8,38
43,duration_45th_percentile,2015-04-01,34,0.6977156830207788,0.0,3014.1317506497644,0,8,34
44,duration_45th_percentile,2015-04-01,33,0.703520387758408,0.0,3039.2080751163226,0,8,35
45,duration_45th_percentile,2015-04-01,29,0.7250163407227671,0.0,3132.0705919223537,0,8,39
46,duration_45th_percentile,2015-04-01,34,0.6945531308011237,0.0,3000.4695250608534,0,8,34
47,duration_45th_percentile,2015-04-01,34,0.7064408873123701,0.0,3051.824633189439,0,8,34
48,duration_45th_percentile,2015-04-01,34,0.6945297322119363,0.0,3000.368443155565,0,8,34
49,duration_45th_percentile,2015-04-01,34,0.7238375312124655,0.0,3126.9781348378515,0,8,34
50,duration_45th_percentile,2015-04-01,35,0.6884651569285102,0.0,2974.169477931164,0,8,33
51,duration_45th_percentile,2015-04-01,33,0.6811057738678769,0.0,2942.3769431092283,0,8,35
52,duration_45th_percentile,2015-04-01,39,0.713378131794577,0.0,3081.793529352573,0,8,29
53,duration_45th_percentile,2015-04-01,34,0.6956351290925012,0.0,3005.1437576796056,0,8,34
54,duration_45th_percentile,2015-04-01,36,0.6800560380726749,0.0,2937.8420844739558,0,8,32
55,duration_45th_percentile,2015-04-01,34,0.6591889286129913,0.0,2847.6961716081223,0,8,34
56,duration_45th_percentile,2015-04-01,35,0.7192698775110345,0.0,3107.245870847669,0,8,33
57,duration_45th_percentile,2015-04-01,32,0.6947045110565324,0.0,3001.1234877642196,0,8,36
58,duration_45th_percentile,2015-04-01,36,0.6889234375291516,0.0,2976.1492501259354,0,8,32
59,duration_45th_percentile,2015-04-01,34,0.698950356705265,0.0,3019.4655409667444,0,8,34
60,duration_45th_percentile,2015-04-01,33,0.6938084846985549,0.0,2997.2526538977577,0,8,35
61,duration_45th_percentile,2015-04-01,31,0.6785262597849726,0.0,2931.2334422710815,0,8,37
62,duration_45th_percentile,2015-04-01,37,0.69178239782688,0.0,2988.4999586121216,0,8,31
63,duration_45th_percentile,2015-04-01,31,0.6847922751422297,0.0,2958.3026286144323,0,8,37
64,duration_45th_percentile,2015-04-01,32,0.6692298883436518,0.0,2891.073117644576,0,8,36
65,duration_45th_percentile,2015-04-01,33,0.6869441516301165,0.0,2967.5987350421024,0,8,35
66,duration_45th_percentile,2015-04-01,32,0.6765836118277728,0.0,2922.841203095978,0,8,36
67,duration_45th_percentile,2015-04-01,30,0.708130146481772,0.0,3059.1222328012545,0,8,38
68,duration_45th_percentile,2015-04-01,30,0.6783453423988526,0.0,2930.451879163044,0,8,38
69,duration_45th_percentile,2015-04-01,33,0.6708605206049916,0.0,2898.117449013563,0,8,35
70,duration_45th_percentile,2015-04-01,35,0.6827347171267193,0.0,2949.413977987427,0,8,33
71,duration_45th_percentile,2015-04-01,38,0.6904179717371519,0.0,2982.6056379044962,0,8,30
72,duration_45th_percentile,2015-04-01,37,0.683190498400321,0.0,2951.3829530893863,0,8,31
73,duration_45th_percentile,2015-04-01,36,0.7182092136896271,0.0,3102.663803139189,0,8,32
74,duration_45th_percentile,2015-04-01,36,0.6887008955733069,0.0,2975.1878688766865,0,8,32
75,duration_45th_percentile,2015-04-01,35,0.6743741438214403,0.0,2913.296301308623,0,8,33
76,duration_45th_percentile,2015-04-01,38,0.7019533799119322,0.0,3032.4386012195464,0,8,30
77,duration_45th_percentile,2015-04-01,33,0.6992157419450208,0.0,3020.6120052024903,0,8,35
78,duration_45th_percentile,2015-04-01,31,0.6843558650982701,0.0,2956.4173372245264,0,8,37
79,duration_45th_percentile,2015-04-01,39,0.6823345784408176,0.0,2947.685378864332,0,8,29
80,duration_45th_percentile,2015-04-01,38,0.7040284138176474,0.0,3041.4027476922365,0,8,30
81,duration_45th_percentile,2015-04-01,31,0.6695078449179133,0.0,2892.273890045385,0,8,37
82,duration_45th_percentile,2015-04-01,36,0.7002126022526372,0.0,3024.9184417313927,0,8,32
83,duration_45th_percentile,2015-04-01,31,0.6936745063593325,0.0,2996.673867472316,0,8,37
84,duration_45th_percentile,2015-04-01,39,0.7248815507008811,0.0,3131.488299027807,0,8,29
85,duration_45th_percentile,2015-04-01,34,0.6780601497155885,0.0,2929.2198467713424,0,8,34
86,duration_45th_percentile,2015-04-01,30,0.7000525639085641,0.0,3024.2270760849965,0,8,38
87,duration_45th_percentile,2015-04-01,37,0.6906785837089774,0.0,2983.7314816227818,0,8,31
88,duration_45th_percentile,2015-04-01,30,0.7126132785071162,0.0,3078.489363150742,0,8,38
89,duration_45th_percentile,2015-04-01,35,0.6809131126305297,0.0,2941.5446465638884,0,8,33
90,duration_45th_percentile,2015-04-01,33,0.666721642729554,0.0,2880.2374965916733,0,8,35
91,duration_45th_percentile,2015-04-01,35,0.6875863862627202,0.0,2970.3731886549513,0,8,33
92,duration_45th_percentile,2015-04-01,35,0.6916915167018256,0.0,2988.107352151887,0,8,33
93,duration_45th_percentile,2015-04-01,36,0.7108533683861628,0.0,3070.8865514282234,0,8,32
94,duration_45th_percentile,2015-04-01,31,0.6816193040309196,0.0,2944.5953934135737,0,8,37
95,duration_45th_percentile,2015-04-01,33,0.6948405873695772,0.0,3001.711337436574,0,8,35
96,duration_45th_percentile,2015-04-01,36,0.6948641528056946,0.0,3001.813140120601,0,8,32
97,duration_45th_percentile,2015-04-01,38,0.6990251329959045,0.0,3019.7885745423077,0,8,30
98,duration_45th_percentile,2015-04-01,37,0.6820204691501695,0.0,2946.3284267287318,0,8,31
99,duration_45th_percentile,2015-04-01,32,0.6887057580906719,0.0,2975.208874951703,0,8,36
0,duration_50th_percentile,2015-04-01,36,0.7272034503686914,0.0,3141.5189055927476,0,8,24
1,duration_50th_percentile,2015-04-01,37,0.7213084003451242,0.0,3116.0522894909363,0,8,23
2,duration_50th_percentile,2015-04-01,37,0.6995996642028095,0.0,3022.270549356137,0,8,23
3,duration_50th_percentile,2015-04-01,35,0.722157369788503,70.44686926407326,3190.1667067504063,1,8,25
4,duration_50th_percentile,2015-04-01,34,0.7460693145020963,0.0,3223.0194386490566,0,8,26
5,duration_50th_percentile,2015-04-01,36,0.7043151178628697,0.0,3042.6413091675972,0,8,24
6,duration_50th_percentile,2015-04-01,33,0.7240130385517505,0.0,3127.736326543563,0,8,27
7,duration_50th_percentile,2015-04-01,33,0.7274607488248881,0.0,3142.630434923516,0,8,27
8,duration_50th_percentile,2015-04-01,36,0.6966279646375051,0.0,3009.432807234022,0,8,24
9,duration_50th_percentile,2015-04-01,32,0.7196627400674488,0.0,3108.9430370913788,0,8,28
10,duration_50th_percentile,2015-04-01,33,0.7523691808236191,0.0,3250.234861158035,0,8,27
11,duration_50th_percentile,2015-04-01,32,0.7018902201864137,0.0,3032.1657512053075,0,8,28
12,duration_50th_percentile,2015-04-01,35,0.744243839768569,0.0,3215.1333878002183,0,8,25
13,duration_50th_percentile,2015-04-01,34,0.783779278164739,0.0,3385.926481671673,0,8,26
14,duration_50th_percentile,2015-04-01,34,0.7427296193154882,4.6814539492704625,3213.273409392179,1,8,26
15,duration_50th_percentile,2015-04-01,31,0.7191028186880942,0.0,3106.524176732567,0,8,29
16,duration_50th_percentile,2015-04-01,33,0.746755649704109,11.79131647924737,3237.775723200998,1,8,27
17,duration_50th_percentile,2015-04-01,33,0.7345543779823412,0.0,3173.2749128837145,0,8,27
18,duration_50th_percentile,2015-04-01,31,0.7250056270606915,0.0,3132.024308902187,0,8,29
19,duration_50th_percentile,2015-04-01,31,0.7076190393000537,0.0,3056.914249776232,0,8,29
20,duration_50th_percentile,2015-04-01,32,0.7008612918245333,0.0,3027.7207806819843,0,8,28
21,duration_50th_percentile,2015-04-01,35,0.7309139996698859,0.0,3157.5484785739072,0,8,25
22,duration_50th_percentile,2015-04-01,34,0.6974121234446375,0.0,3012.8203732808342,0,8,26
23,duration_50th_percentile,2015-04-01,32,0.7201917636075309,0.0,3111.228418784533,0,8,28
24,duration_50th_percentile,2015-04-01,30,0.7341522508201218,0.0,3171.5377235429255,0,8,30
25,duration_50th_percentile,2015-04-01,32,0.7029886883340131,0.0,3036.911133602937,0,8,28
26,duration_50th_percentile,2015-04-01,32,0.7503385389205129,0.0,3241.462488136616,0,8,28
27,duration_50th_percentile,2015-04-01,33,0.740853970156049,0.0,3200.489151074132,0,8,27
28,duration_50th_percentile,2015-04-01,30,0.7222607929587277,0.0,3120.166625581703,0,8,30
29,duration_50th_percentile,2015-04-01,36,0.7409642126862312,0.0,3200.9653988045193,0,8,24
30,duration_50th_percentile,2015-04-01,31,0.7060086598027496,0.0,3049.9574103478785,0,8,29
31,duration_50th_percentile,2015-04-01,33,0.7303623887790457,0.0,3155.1655195254775,0,8,27
32,duration_50th_percentile,2015-04-01,31,0.6947304524870013,0.0,3001.235554743846,0,8,29
33,duration_50th_percentile,2015-04-01,32,0.7108594385961684,0.0,3070.912774735448,0,8,28
34,duration_50th_percentile,2015-04-01,33,0.7067827301128131,0.0,3053.3013940873525,0,8,27
35,duration_50th_percentile,2015-04-01,31,0.684131427620424,0.0,2955.447767320232,0,8,29
36,duration_50th_percentile,2015-04-01,33,0.7169477290983268,0.0,3097.214189704772,0,8,27
37,duration_50th_percentile,2015-04-01,31,0.7153403485397206,0.0,3090.270305691593,0,8,29
38,duration_50th_percentile,2015-04-01,32,0.6991215240930966,0.0,3020.2049840821774,0,8,28
39,duration_50th_percentile,2015-04-01,33,0.7169846948785301,0.0,3097.3738818752504,0,8,27
40,duration_50th_percentile,2015-04-01,31,0.7023939524321042,0.0,3034.34187450669,0,8,29
41,duration_50th_percentile,2015-04-01,34,0.7231008680670501,0.0,3123.795750049657,0,8,26
42,duration_50th_percentile,2015-04-01,32,0.7014706675987887,0.0,3030.353284026767,0,8,28
43,duration_50th_percentile,2015-04-01,31,0.7065109525602026,0.0,3052.1273150600755,0,8,29
44,duration_50th_percentile,2015-04-01,32,0.7073393040871618,0.0,3055.7057936565398,0,8,28
45,duration_50th_percentile,2015-04-01,35,0.7303758716345246,0.0,3155.2237654611463,0,8,25
46,duration_50th_percentile,2015-04-01,34,0.6944884365039539,0.0,3000.1900456970807,0,8,26
47,duration_50th_percentile,2015-04-01,34,0.7369745249014586,0.0,3183.729947574301,0,8,26
48,duration_50th_percentile,2015-04-01,31,0.7139472660681635,0.0,3084.2521894144656,0,8,29
49,duration_50th_percentile,2015-04-01,33,0.7243279333187065,45.16889396744955,3174.2655659042616,1,8,27
50,duration_50th_percentile,2015-04-01,31,0.702841824529387,0.0,3036.2766819669514,0,8,29
51,duration_50th_percentile,2015-04-01,31,0.7329124101977833,0.0,3166.181612054424,0,8,29
52,duration_50th_percentile,2015-04-01,34,0.7166583465262345,0.0,3095.9640569933335,0,8,26
53,duration_50th_percentile,2015-04-01,32,0.7035750742609876,0.0,3039.4443208074663,0,8,28
54,duration_50th_percentile,2015-04-01,31,0.6827657658846769,0.0,2949.5481086218047,0,8,29
55,duration_50th_percentile,2015-04-01,32,0.7277718507971495,0.0,3143.9743954436863,0,8,28
56,duration_50th_percentile,2015-04-01,31,0.6831552613270178,0.0,2951.230728932717,0,8,29
57,duration_50th_percentile,2015-04-01,34,0.7458474931733793,126.1486903369065,3348.209860845905,1,8,26
58,duration_50th_percentile,2015-04-01,31,0.7159903504090426,0.0,3093.078313767064,0,8,29
59,duration_50th_percentile,2015-04-01,33,0.6920576149942478,0.0,2989.68889677515,0,8,27
60,duration_50th_percentile,2015-04-01,31,0.7358939797033656,0.0,3179.061992318539,0,8,29
61,duration_50th_percentile,2015-04-01,32,0.7057412227666772,0.0,3048.802082352045,0,8,28
62,duration_50th_percentile,2015-04-01,33,0.7197193595499563,0.0,3109.187633255811,0,8,27
63,duration_50th_percentile,2015-04-01,30,0.720735242570713,0.0,3113.5762479054806,0,8,30
64,duration_50th_percentile,2015-04-01,33,0.6929979447919643,0.0,2993.7511215012855,0,8,27
65,duration_50th_percentile,2015-04-01,31,0.7788589088745634,76.38374055499514,3441.054226893109,2,8,29
66,duration_50th_percentile,2015-04-01,33,0.6970378379693002,0.0,3011.2034600273764,0,8,27
67,duration_50th_percentile,2015-04-01,29,0.6725729274310588,0.0,2905.5150465021743,0,8,31
68,duration_50th_percentile,2015-04-01,35,0.7086835396688825,0.0,3061.5128913695717,0,8,25
69,duration_50th_percentile,2015-04-01,35,0.7229725750838009,0.0,3123.241524362019,0,8,25
70,duration_50th_percentile,2015-04-01,36,0.6951376998502501,0.0,3002.9948633530803,0,8,24
71,duration_50th_percentile,2015-04-01,36,0.6946909939220889,0.0,3001.0650937434243,0,8,24
72,duration_50th_percentile,2015-04-01,33,0.7102660589257204,0.0,3068.3493745591118,0,8,27
73,duration_50th_percentile,2015-04-01,36,0.6999176118666319,0.0,3023.6440832638505,0,8,24
74,duration_50th_percentile,2015-04-01,32,0.7287583756651259,0.0,3148.2361828733438,0,8,28
75,duration_50th_percentile,2015-04-01,36,0.7661374956476598,0.0,3309.7139811978905,0,8,24
76,duration_50th_percentile,2015-04-01,30,0.730588201805492,0.0,3156.1410317997256,0,8,30
77,duration_50th_percentile,2015-04-01,32,0.7267731015979071,0.0,3139.659798902958,0,8,28
78,duration_50th_percentile,2015-04-01,33,0.7359527698863139,41.29100389727523,3220.6069698061515,1,8,27
79,duration_50th_percentile,2015-04-01,34,0.6930077662624804,0.0,2993.793550253915,0,8,26
80,duration_50th_percentile,2015-04-01,32,0.7392956554008174,0.0,3193.757231331531,0,8,28
81,duration_50th_percentile,2015-04-01,31,0.7661204821154722,62.25917819164533,3371.899660930485,1,8,29
82,duration_50th_percentile,2015-04-01,35,0.7236411478782924,0.0,3126.1297588342236,0,8,25
83,duration_50th_percentile,2015-04-01,33,0.72054466145735,0.0,3112.752937495751,0,8,27
84,duration_50th_percentile,2015-04-01,31,0.7066560324395319,0.0,3052.754060138778,0,8,29
85,duration_50th_percentile,2015-04-01,31,0.7037480963124026,0.0,3040.1917760695796,0,8,29
86,duration_50th_percentile,2015-04-01,34,0.7147203435179795,0.0,3087.5918839976716,0,8,26
87,duration_50th_percentile,2015-04-01,31,0.7124505075222246,0.0,3077.78619249601,0,8,29
88,duration_50th_percentile,2015-04-01,33,0.6947712819888582,0.0,3001.411938191867,0,8,27
89,duration_50th_percentile,2015-04-01,35,0.6915226816119614,0.0,2987.377984563673,0,8,25
90,duration_50th_percentile,2015-04-01,34,0.6867280922342223,0.0,2966.66535845184,0,8,26
91,duration_50th_percentile,2015-04-01,29,0.757827449255998,0.0,3273.814580785911,0,8,31
92,duration_50th_percentile,2015-04-01,32,0.7256826740020615,0.0,3134.949151688906,0,8,28
93,duration_50th_percentile,2015-04-01,35,0.7290604277710108,0.0,3149.5410479707666,0,8,25
94,duration_50th_percentile,2015-04-01,30,0.6913436022775704,0.0,2986.604361839104,0,8,30
95,duration_50th_percentile,2015-04-01,32,0.7358403363360679,87.69198571606319,3266.522238687877,1,8,28
96,duration_50th_percentile,2015-04-01,35,0.7091916430273015,0.0,3063.707897877943,0,8,25
97,duration_50th_percentile,2015-04-01,29,0.6879318990351007,0.0,2971.865803831635,0,8,31
98,duration_50th_percentile,2015-04-01,34,0.7243201805531694,0.0,3129.063179989692,0,8,26
99,duration_50th_percentile,2015-04-01,32,0.7579694222060255,0.0,3274.4279039300304,0,8,28
0,duration_55th_percentile,2015-04-01,42,0.691002547879418,0.0,2985.131006839086,0,8,25
1,duration_55th_percentile,2015-04-01,38,0.6866691691078692,0.0,2966.4108105459945,0,8,29
2,duration_55th_percentile,2015-04-01,37,0.6763516515763202,0.0,2921.8391348097025,0,8,30
3,duration_55th_percentile,2015-04-01,43,0.6882289501696862,0.0,2973.1490647330443,0,8,24
4,duration_55th_percentile,2015-04-01,36,0.6942850159399045,0.0,2999.3112688603883,0,8,31
5,duration_55th_percentile,2015-04-01,39,0.6575893440790599,0.0,2840.7859664215384,0,8,28
6,duration_55th_percentile,2015-04-01,38,0.7001537330117156,0.0,3024.664126610611,0,8,29
7,duration_55th_percentile,2015-04-01,34,0.708207503927291,0.0,3059.4564169658966,0,8,33
8,duration_55th_percentile,2015-04-01,41,0.6906745349218242,0.0,2983.7139908622803,0,8,26
9,duration_55th_percentile,2015-04-01,38,0.6754177506950112,0.0,2917.804683002448,0,8,29
10,duration_55th_percentile,2015-04-01,39,0.7097433017970762,0.0,3066.091063763369,0,8,28
11,duration_55th_percentile,2015-04-01,37,0.680651108335101,0.0,2940.412788007636,0,8,30
12,duration_55th_percentile,2015-04-01,42,0.691816591822683,0.0,2988.64767667399,0,8,25
13,duration_55th_percentile,2015-04-01,39,0.6727219595912096,0.0,2906.158865434026,0,8,28
14,duration_55th_percentile,2015-04-01,33,0.6763464202130448,0.0,2921.816535320354,0,8,34
15,duration_55th_percentile,2015-04-01,37,0.7003215793891404,0.0,3025.3892229610865,0,8,30
16,duration_55th_percentile,2015-04-01,34,0.6867970968374496,0.0,2966.963458337782,0,8,33
17,duration_55th_percentile,2015-04-01,37,0.683055927719835,0.0,2950.8016077496877,0,8,30
18,duration_55th_percentile,2015-04-01,36,0.6842235041800736,0.0,2955.8455380579176,0,8,31
19,duration_55th_percentile,2015-04-01,37,0.6817016532224995,0.0,2944.9511419211985,0,8,30
20,duration_55th_percentile,2015-04-01,39,0.6767995361669752,0.0,2923.7739962413325,0,8,28
21,duration_55th_percentile,2015-04-01,36,0.6947801311996371,0.0,3001.450166782432,0,8,31
22,duration_55th_percentile,2015-04-01,40,0.6931991900006592,0.0,2994.6205008028483,0,8,27
23,duration_55th_percentile,2015-04-01,39,0.6984439286436182,0.0,3017.2777717404306,0,8,28
24,duration_55th_percentile,2015-04-01,37,0.6878676919711392,0.0,2971.5884293153217,0,8,30
25,duration_55th_percentile,2015-04-01,38,0.6925102771912578,0.0,2991.644397466234,0,8,29
26,duration_55th_percentile,2015-04-01,37,0.6819079794906877,0.0,2945.842471399771,0,8,30
27,duration_55th_percentile,2015-04-01,39,0.7071651203671985,0.0,3054.953319986297,0,8,28
28,duration_55th_percentile,2015-04-01,34,0.6736077592387202,0.0,2909.9855199112712,0,8,33
29,duration_55th_percentile,2015-04-01,42,0.7059324044802684,0.0,3049.627987354759,0,8,25
30,duration_55th_percentile,2015-04-01,41,0.6814257079037279,0.0,2943.7590581441045,0,8,26
31,duration_55th_percentile,2015-04-01,37,0.6923487010795035,0.0,2990.9463886634553,0,8,30
32,duration_55th_percentile,2015-04-01,42,0.699160025605113,0.0,3020.3713106140885,0,8,25
33,duration_55th_percentile,2015-04-01,36,0.7060788681065201,0.0,3050.2607102201664,0,8,31
34,duration_55th_percentile,2015-04-01,38,0.6891317788344878,0.0,2977.049284564988,0,8,29
35,duration_55th_percentile,2015-04-01,34,0.7220224768058802,0.0,3119.1370998014027,0,8,33
36,duration_55th_percentile,2015-04-01,39,0.6903159370485857,0.0,2982.16484804989,0,8,28
37,duration_55th_percentile,2015-04-01,38,0.6888648219106253,0.0,2975.896030653901,0,8,29
38,duration_55th_percentile,2015-04-01,39,0.7062619599330741,0.0,3051.05166691088,0,8,28
39,duration_55th_percentile,2015-04-01,38,0.6917908124101434,0.0,2988.5363096118185,0,8,29
40,duration_55th_percentile,2015-04-01,39,0.682765815789131,0.0,2949.548324209046,0,8,28
41,duration_55th_percentile,2015-04-01,40,0.6978536740856486,0.0,3014.727872050002,0,8,27
42,duration_55th_percentile,2015-04-01,40,0.6954324633854734,0.0,3004.268241825245,0,8,27
43,duration_55th_percentile,2015-04-01,41,0.6976990797698113,0.0,3014.060024605585,0,8,26
44,duration_55th_percentile,2015-04-01,35,0.6938436048734843,0.0,2997.404373053452,0,8,32
45,duration_55th_percentile,2015-04-01,37,0.6678004521458754,0.0,2884.897953270182,0,8,30
46,duration_55th_percentile,2015-04-01,36,0.6724254973491434,0.0,2904.878148548299,0,8,31
47,duration_55th_percentile,2015-04-01,41,0.6927877170772538,0.0,2992.8429377737366,0,8,26
48,duration_55th_percentile,2015-04-01,36,0.6871322255444376,0.0,2968.4112143519715,0,8,31
49,duration_55th_percentile,2015-04-01,39,0.6953861282865055,0.0,3004.0680741977035,0,8,28
50,duration_55th_percentile,2015-04-01,34,0.678858247726754,0.0,2932.6676301795774,0,8,33
51,duration_55th_percentile,2015-04-01,36,0.7017439969029408,0.0,3031.534066620704,0,8,31
52,duration_55th_percentile,2015-04-01,43,0.6707918328950604,0.0,2897.820718106661,0,8,24
53,duration_55th_percentile,2015-04-01,37,0.6844377266618759,0.0,2956.7709791793036,0,8,30
54,duration_55th_percentile,2015-04-01,34,0.7006248305715423,0.0,3026.699268069063,0,8,33
55,duration_55th_percentile,2015-04-01,41,0.7211791564100583,0.0,3115.4939556914524,0,8,26
56,duration_55th_percentile,2015-04-01,38,0.7221725381887486,0.0,3119.7853649753943,0,8,29
57,duration_55th_percentile,2015-04-01,39,0.6764969797182768,0.0,2922.4669523829557,0,8,28
58,duration_55th_percentile,2015-04-01,44,0.7096401288594235,0.0,3065.6453566727096,0,8,23
59,duration_55th_percentile,2015-04-01,42,0.7122047569924789,0.0,3076.724550207509,0,8,25
60,duration_55th_percentile,2015-04-01,37,0.6848874942048732,0.0,2958.713974965052,0,8,30
61,duration_55th_percentile,2015-04-01,37,0.7189349159751363,0.0,3105.7988370125886,0,8,30
62,duration_55th_percentile,2015-04-01,37,0.6841224981466917,0.0,2955.409191993708,0,8,30
63,duration_55th_percentile,2015-04-01,31,0.6669070765483733,0.0,2881.038570688973,0,8,36
64,duration_55th_percentile,2015-04-01,39,0.6850922748531534,0.0,2959.5986273656226,0,8,28
65,duration_55th_percentile,2015-04-01,39,0.7326089800529139,62.51188949825769,3227.3826833268463,1,8,28
66,duration_55th_percentile,2015-04-01,38,0.6769070762153925,0.0,2924.2385692504963,0,8,29
67,duration_55th_percentile,2015-04-01,32,0.7023495576946881,0.0,3034.150089241052,0,8,35
68,duration_55th_percentile,2015-04-01,39,0.6648797492809444,0.0,2872.2805168936798,0,8,28
69,duration_55th_percentile,2015-04-01,38,0.6581432049738024,0.0,2843.1786454868266,0,8,29
70,duration_55th_percentile,2015-04-01,37,0.6919689523098617,0.0,2989.305873978602,0,8,30
71,duration_55th_percentile,2015-04-01,37,0.7308849460380037,0.0,3157.4229668841763,0,8,30
72,duration_55th_percentile,2015-04-01,38,0.6880616438881434,0.0,2972.4263015967795,0,8,29
73,duration_55th_percentile,2015-04-01,40,0.6752965127662185,0.0,2917.2809351500646,0,8,27
74,duration_55th_percentile,2015-04-01,41,0.6966197489197148,0.0,3009.397315333168,0,8,26
75,duration_55th_percentile,2015-04-01,39,0.6970766451265735,0.0,3011.371106946797,0,8,28
76,duration_55th_percentile,2015-04-01,42,0.6957505161042815,0.0,3005.642229570496,0,8,25
77,duration_55th_percentile,2015-04-01,36,0.6854305887584681,0.0,2961.0601434365826,0,8,31
78,duration_55th_percentile,2015-04-01,38,0.6849160013407338,0.0,2958.8371257919703,0,8,29
79,duration_55th_percentile,2015-04-01,42,0.6769082276884227,0.0,2924.2435436139867,0,8,25
80,duration_55th_percentile,2015-04-01,35,0.6942898902238649,0.0,2999.3323257670963,0,8,32
81,duration_55th_percentile,2015-04-01,39,0.698056767831489,0.0,3015.605237032032,0,8,28
82,duration_55th_percentile,2015-04-01,35,0.6835937445583372,0.0,2953.1249764920162,0,8,32
83,duration_55th_percentile,2015-04-01,39,0.6722557067066108,0.0,2904.1446529725586,0,8,28
84,duration_55th_percentile,2015-04-01,40,0.7012967216645842,0.0,3029.601837591004,0,8,27
85,duration_55th_percentile,2015-04-01,37,0.7014291169880418,0.0,3030.1737853883405,0,8,30
86,duration_55th_percentile,2015-04-01,38,0.6919854012278824,0.0,2989.376933304452,0,8,29
87,duration_55th_percentile,2015-04-01,42,0.6768689032632066,0.0,2924.073662097052,0,8,25
88,duration_55th_percentile,2015-04-01,34,0.6780989040441378,0.0,2929.387265470675,0,8,33
89,duration_55th_percentile,2015-04-01,38,0.6740470825005862,0.0,2911.8833964025316,0,8,29
90,duration_55th_percentile,2015-04-01,35,0.6540718871401826,0.0,2825.5905524455893,0,8,32
91,duration_55th_percentile,2015-04-01,38,0.6776362328765531,0.0,2927.3885260267098,0,8,29
92,duration_55th_percentile,2015-04-01,38,0.6917096581259583,0.0,2988.18572310414,0,8,29
93,duration_55th_percentile,2015-04-01,34,0.7084000991790611,0.0,3060.2884284535444,0,8,33
94,duration_55th_percentile,2015-04-01,41,0.6979386968503634,0.0,3015.0951703935693,0,8,26
95,duration_55th_percentile,2015-04-01,35,0.7428677659538104,87.69198571606319,3296.8807346365243,1,8,32
96,duration_55th_percentile,2015-04-01,38,0.6974826721248627,0.0,3013.125143579407,0,8,29
97,duration_55th_percentile,2015-04-01,37,0.6671768459825573,0.0,2882.203974644648,0,8,30
98,duration_55th_percentile,2015-04-01,37,0.6968170017163966,0.0,3010.2494474148334,0,8,30
99,duration_55th_percentile,2015-04-01,36,0.709056340424932,0.0,3063.1233906357065,0,8,31
0,duration_60th_percentile,2015-04-01,35,0.7233182157834201,0.0,3124.734692184375,0,8,23
1,duration_60th_percentile,2015-04-01,37,0.6953973665597859,0.0,3004.116623538275,0,8,21
2,duration_60th_percentile,2015-04-01,34,0.6880139930521381,0.0,2972.2204499852364,0,8,24
3,duration_60th_percentile,2015-04-01,34,0.7216464121308821,70.44686926407326,3187.9593696694833,1,8,24
4,duration_60th_percentile,2015-04-01,30,0.7054489851818191,0.0,3047.539615985458,0,8,28
5,duration_60th_percentile,2015-04-01,35,0.6784740734243213,0.0,2931.0079971930672,0,8,23
6,duration_60th_percentile,2015-04-01,35,0.6794409424977091,0.0,2935.1848715901037,0,8,23
7,duration_60th_percentile,2015-04-01,30,0.6836510274112427,0.0,2953.372438416569,0,8,28
8,duration_60th_percentile,2015-04-01,36,0.6887182958189302,0.0,2975.263037937779,0,8,22
9,duration_60th_percentile,2015-04-01,31,0.7021883274743034,0.0,3033.453574688991,0,8,27
10,duration_60th_percentile,2015-04-01,31,0.7177820711188551,0.0,3100.8185472334535,0,8,27
11,duration_60th_percentile,2015-04-01,34,0.7241700387314519,13.23599996358621,3141.6505672834583,1,8,24
12,duration_60th_percentile,2015-04-01,35,0.6776138887528721,0.0,2927.2919994124068,0,8,23
13,duration_60th_percentile,2015-04-01,35,0.7105299191872783,0.0,3069.4892508890416,0,8,23
14,duration_60th_percentile,2015-04-01,32,0.7251277741319392,0.0,3132.5519842499775,0,8,26
15,duration_60th_percentile,2015-04-01,37,0.7169922622020725,0.0,3097.406572712953,0,8,21
16,duration_60th_percentile,2015-04-01,32,0.7141807318357117,0.0,3085.2607615302745,0,8,26
17,duration_60th_percentile,2015-04-01,30,0.7120318387675899,0.0,3075.9775434759886,0,8,28
18,duration_60th_percentile,2015-04-01,32,0.7202453891549665,0.0,3111.4600811494556,0,8,26
19,duration_60th_percentile,2015-04-01,33,0.781807870139541,14.511919981184974,3391.9219189840023,1,8,25
20,duration_60th_percentile,2015-04-01,34,0.6886335589747874,0.0,2974.8969747710817,0,7,24
