i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
65,duration_55th_percentile,2015-11-01,56,0.986216468972618,23.99080027282821,2,4,4
66,duration_55th_percentile,2015-11-01,57,1.033490249721766,170.9113836147742,6,2,2
67,duration_55th_percentile,2015-11-01,59,0.9511737539355899,40.165494329765124,3,2,2
68,duration_55th_percentile,2015-11-01,55,1.017973191813462,130.75708011587517,6,4,4
69,duration_55th_percentile,2015-11-01,57,0.9964170420062405,57.29490993497632,2,3,3
70,duration_55th_percentile,2015-11-01,59,1.0029928565528348,99.52906723819956,6,2,2
71,duration_55th_percentile,2015-11-01,55,1.0172729062783445,93.15732626010947,6,5,5
72,duration_55th_percentile,2015-11-01,53,1.0078296125744004,77.17163102099937,3,5,5
73,duration_55th_percentile,2015-11-01,54,0.9678702953275213,9.588543923875477,1,5,5
74,duration_55th_percentile,2015-11-01,53,0.9574664945955804,49.148409334697135,2,4,4
75,duration_55th_percentile,2015-11-01,56,0.98940731282211,41.02969575391819,5,4,4
76,duration_55th_percentile,2015-11-01,55,0.978704816499032,24.531756678811348,3,3,3
77,duration_55th_percentile,2015-11-01,56,0.9879676966856357,101.52667730737096,5,4,4
78,duration_55th_percentile,2015-11-01,56,0.9831726703729153,62.11071152502916,4,4,4
79,duration_55th_percentile,2015-11-01,56,0.9779677827831028,56.59771137943687,4,4,4
80,duration_55th_percentile,2015-11-01,58,0.9712687397091465,32.17164551556334,3,2,2
81,duration_55th_percentile,2015-11-01,50,0.9838345983179201,18.878974194038165,3,6,6
82,duration_55th_percentile,2015-11-01,50,1.0036096828577703,54.351539189258006,3,7,7
83,duration_55th_percentile,2015-11-01,56,0.9790868946174212,76.92225593869057,3,3,3
84,duration_55th_percentile,2015-11-01,58,1.007653586589668,109.97152906909048,4,2,2
85,duration_55th_percentile,2015-11-01,60,0.9972995211808079,91.06563446218388,4,1,1
86,duration_55th_percentile,2015-11-01,60,0.9751266804332943,68.29491635541046,3,1,1
87,duration_55th_percentile,2015-11-01,54,0.9889349391662474,120.6680932781943,4,5,5
88,duration_55th_percentile,2015-11-01,59,0.9479849284336884,29.757684406579642,3,2,2
89,duration_55th_percentile,2015-11-01,55,0.9829847947254365,16.97636245996148,3,4,4
90,duration_55th_percentile,2015-11-01,56,1.0066229333552752,109.8697292412744,6,4,4
91,duration_55th_percentile,2015-11-01,57,0.9745329178313623,33.5203250633607,2,3,3
92,duration_55th_percentile,2015-11-01,57,0.9789547803353292,58.4883185610895,3,4,4
93,duration_55th_percentile,2015-11-01,56,1.008216624870726,87.19084254310087,5,4,4
94,duration_55th_percentile,2015-11-01,56,0.9690227488275331,15.973711086509525,2,2,2
95,duration_55th_percentile,2015-11-01,53,1.0129905992641652,73.48127790268995,5,6,6
96,duration_55th_percentile,2015-11-01,53,0.9453543473532625,13.82649746373329,1,4,4
97,duration_55th_percentile,2015-11-01,56,0.9958054652027125,36.40156920593245,4,3,3
98,duration_55th_percentile,2015-11-01,55,0.9670267951286112,20.164761947413922,1,4,4
99,duration_55th_percentile,2015-11-01,59,0.9749448612338146,39.316580285069904,3,2,2
0,duration_60th_percentile,2015-11-01,57,0.9565455521996754,29.01756653778193,3,0,0
1,duration_60th_percentile,2015-11-01,54,0.9519525278446268,62.18349779472442,3,2,2
2,duration_60th_percentile,2015-11-01,52,0.994622172391216,66.43869665023533,4,2,2
3,duration_60th_percentile,2015-11-01,54,0.9883684323334659,46.34708285774593,4,1,1
4,duration_60th_percentile,2015-11-01,52,0.9887144319283973,51.21109533859055,3,2,2
5,duration_60th_percentile,2015-11-01,55,0.990270528101944,42.64123922779845,5,2,2
6,duration_60th_percentile,2015-11-01,52,0.9423245903592169,58.92092466833617,2,2,2
7,duration_60th_percentile,2015-11-01,46,0.9746471688189122,95.48070858797621,4,6,6
8,duration_60th_percentile,2015-11-01,55,0.9444215597459025,16.145858965727143,2,1,1
9,duration_60th_percentile,2015-11-01,53,0.9645869902937143,18.297963758232413,3,3,3
10,duration_60th_percentile,2015-11-01,52,0.9584794047132259,41.23594838990118,2,2,2
